sci_name,category,class,order_name,family,genus,population_trend,marine,freshwater,terrestrial,total_occurrences
Mesogobio lachneri,EN,ACTINOPTERYGII,CYPRINIFORMES,GOBIONIDAE,Mesogobio,,0,1,0,0
Pungitius stenurus,EN,ACTINOPTERYGII,GASTEROSTEIFORMES,GASTEROSTEIDAE,Pungitius,,0,1,0,0
Stigmatogobius elegans,EN,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Stigmatogobius,,0,1,0,0
Enteromius nigroluteus,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Enteromius,,0,1,0,0
Tropidophoxinellus chaignoni,EN,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Tropidophoxinellus,,0,1,0,0
Chiloglanis loffabrevum,EN,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Chiloglanis,,0,1,0,0
Chiloglanis pezoldi,EN,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Chiloglanis,,0,1,0,0
Sewellia pterolineata,EN,ACTINOPTERYGII,CYPRINIFORMES,GASTROMYZONTIDAE,Sewellia,,0,1,0,0
Labeobarbus mungoensis,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Labeobarbus,,0,1,0,0
Hypsolebias nielseni,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Hypsolebias,,0,1,0,0
Trichomycterus guianensis,EN,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Trichomycterus,,0,1,0,0
Schistura bhimachari,EN,ACTINOPTERYGII,CYPRINIFORMES,NEMACHEILIDAE,Schistura,,0,1,0,0
Batasio pakistanicus,EN,ACTINOPTERYGII,SILURIFORMES,BAGRIDAE,Batasio,,0,1,0,0
Melanotaenia sembrae,EN,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,,0,1,0,0
Paretroplus lamenabe,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Paretroplus,,0,1,0,0
Schistura bairdi,EN,ACTINOPTERYGII,CYPRINIFORMES,NEMACHEILIDAE,Schistura,,0,1,0,0
Brachyalestes carolinae,EN,ACTINOPTERYGII,CHARACIFORMES,ALESTIDAE,Brachyalestes,,0,1,0,0
Devario micronema,EN,ACTINOPTERYGII,CYPRINIFORMES,DANIONIDAE,Devario,,0,1,0,0
Orestias robusta,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Orestias,,0,1,0,0
Melanotaenia naramasae,EN,ACTINOPTERYGII,ATHERINIFORMES,MELANOTAENIIDAE,Melanotaenia,,0,1,0,0
Vinagarra findolabium,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Vinagarra,,0,1,0,0
Yunnanilus spanisbripes,EN,ACTINOPTERYGII,CYPRINIFORMES,NEMACHEILIDAE,Yunnanilus,,0,1,0,0
Garcialebias nigrofasciatus,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Garcialebias,,0,1,0,0
Amphilius sp. nov. 'Loffa River drainage',EN,ACTINOPTERYGII,SILURIFORMES,AMPHILIIDAE,Amphilius,,0,1,0,0
Schistura pridii,EN,ACTINOPTERYGII,CYPRINIFORMES,NEMACHEILIDAE,Schistura,,0,1,0,0
Clarias microspilus,EN,ACTINOPTERYGII,SILURIFORMES,CLARIIDAE,Clarias,,0,1,0,0
Naziritor zhobensis,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Naziritor,,0,1,0,0
Gymnolebias gymnoventris,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Gymnolebias,,0,1,0,0
Haludaria afasciata,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Haludaria,,0,1,0,0
Gobiocypris rarus,EN,ACTINOPTERYGII,CYPRINIFORMES,GOBIONIDAE,Gobiocypris,,0,1,0,0
Leptobotia posterodorsalis,EN,ACTINOPTERYGII,CYPRINIFORMES,BOTIIDAE,Leptobotia,,0,1,0,0
Cambeva tropeiro,EN,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Cambeva,,0,1,0,0
Spinibarbichthys yunnanensis,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Spinibarbichthys,,0,1,0,0
Leiocassis rudicula,EN,ACTINOPTERYGII,SILURIFORMES,BAGRIDAE,Leiocassis,,0,1,0,0
Hypselobarbus bicolor,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Hypselobarbus,,0,1,0,0
Sicyopus jonklaasi,EN,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Sicyopus,,0,1,0,0
Rhinogobio nasutus,EN,ACTINOPTERYGII,CYPRINIFORMES,GOBIONIDAE,Rhinogobio,,0,1,0,0
Lucifuga gibarensis,EN,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Lucifuga,,0,1,0,0
Hypostomus macrophthalmus,EN,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Hypostomus,,0,1,0,0
Cottus haemusi,EN,ACTINOPTERYGII,SCORPAENIFORMES,COTTIDAE,Cottus,,0,1,0,0
Garcialebias reicherti,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Garcialebias,,0,1,0,0
Pseudobarbus sp. nov. 'keiskamma',EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudobarbus,,0,1,0,0
Hemimyzon yingjiangensis,EN,ACTINOPTERYGII,CYPRINIFORMES,BALITORIDAE,Hemimyzon,,0,1,0,0
Haludaria pradhani,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Haludaria,,0,1,0,0
Trichomycterus unicolor,EN,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Trichomycterus,,0,1,0,0
Psalidodon ita,EN,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Psalidodon,,0,1,0,0
Pachypanchax omalonota,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,APLOCHEILIDAE,Pachypanchax,,0,1,0,0
Oncorhynchus sp. nov. 'Mayo Trout',EN,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Oncorhynchus,,0,1,0,0
Xenopoecilus poptae,EN,ACTINOPTERYGII,BELONIFORMES,ADRIANICHTHYIDAE,Xenopoecilus,,0,1,0,0
Acantholebias quirogai,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Acantholebias,,0,1,0,0
Galaxias sp. nov. 'Klein',EN,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,,0,1,0,0
Schizothorax huegelii,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Schizothorax,,0,1,0,0
Chiloglanis nzerekore,EN,ACTINOPTERYGII,SILURIFORMES,MOCHOKIDAE,Chiloglanis,,0,1,0,0
Anablepsoides roraima,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,,0,1,0,0
Schizothorax elongatus,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Schizothorax,,0,1,0,0
Craterocephalus laisapi,EN,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Craterocephalus,,0,1,0,0
Folifer yunnanensis,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Folifer,,0,1,0,0
Marcusenius sp. nov. kosi,EN,ACTINOPTERYGII,OSTEOGLOSSIFORMES,MORMYRIDAE,Marcusenius,,0,1,0,0
Garra mlapparaensis,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Garra,,0,1,0,0
Paraprotomyzon bamaensis,EN,ACTINOPTERYGII,CYPRINIFORMES,GASTROMYZONTIDAE,Paraprotomyzon,,0,1,0,0
Hypsolebias radiseriatus,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Hypsolebias,,0,1,0,0
Anablepsoides xanthonotus,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Anablepsoides,,0,1,0,0
Pangio robiginosa,EN,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Pangio,,0,1,0,0
Parosphromenus opallios,EN,ACTINOPTERYGII,PERCIFORMES,OSPHRONEMIDAE,Parosphromenus,,0,1,0,0
Puntius crescentus,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Puntius,,0,1,0,0
Amphilius sp. nov. 'Niger River drainage',EN,ACTINOPTERYGII,SILURIFORMES,AMPHILIIDAE,Amphilius,,0,1,0,0
Poropuntius fuxianhuensis,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Poropuntius,,0,1,0,0
Triplophysa brahui,EN,ACTINOPTERYGII,CYPRINIFORMES,NEMACHEILIDAE,Triplophysa,,0,1,0,0
Hyphessobrycon tuyensis,EN,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Hyphessobrycon,,0,1,0,0
Amphilius sp. nov. 'Moa River drainage',EN,ACTINOPTERYGII,SILURIFORMES,AMPHILIIDAE,Amphilius,,0,1,0,0
Lepidopygopsis typus,EN,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Lepidopygopsis,,0,1,0,0
Clupeonella muhlisi,EN,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Clupeonella,,0,1,0,0
Matilebias ibicuiensis,EN,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Matilebias,,0,1,0,0
Horaglanis abdulkalami,EN,ACTINOPTERYGII,SILURIFORMES,CLARIIDAE,Horaglanis,,0,1,0,0
Oreochromis grahami,EN,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Oreochromis,,0,1,0,0
Cryptochloris zyli,EN,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Cryptochloris,,0,0,1,1
Dactylopsila tatei,EN,MAMMALIA,DIPROTODONTIA,PETAURIDAE,Dactylopsila,,0,0,1,1
Callistomys pictus,EN,MAMMALIA,RODENTIA,ECHIMYIDAE,Callistomys,,0,0,1,1
Phalanger alexandrae,EN,MAMMALIA,DIPROTODONTIA,PHALANGERIDAE,Phalanger,,0,0,1,1
Piliocolobus langi,EN,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Piliocolobus,,0,0,1,1
Suncus zeylanicus,EN,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Suncus,,0,0,1,1
Trachypithecus shortridgei,EN,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Trachypithecus,,0,0,1,1
Tadarida latouchei,EN,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Tadarida,,0,0,1,1
Amblysomus marleyi,EN,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Amblysomus,,0,0,1,1
Trinomys moojeni,EN,MAMMALIA,RODENTIA,ECHIMYIDAE,Trinomys,,0,0,1,1
Moschus anhuiensis,EN,MAMMALIA,ARTIODACTYLA,MOSCHIDAE,Moschus,,0,0,1,1
Reithrodontomys bakeri,EN,MAMMALIA,RODENTIA,CRICETIDAE,Reithrodontomys,,0,0,1,1
Dyacopterus rickarti,EN,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Dyacopterus,,0,0,1,1
Antechinus vandycki,EN,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Antechinus,,0,0,1,1
Oryzomys gorgasi,EN,MAMMALIA,RODENTIA,CRICETIDAE,Oryzomys,,0,0,1,1
Neamblysomus gunningi,EN,MAMMALIA,AFROSORICIDA,CHRYSOCHLORIDAE,Neamblysomus,,0,0,1,1
Chimarrogale phaeura,EN,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Chimarrogale,,0,1,1,1
Crateromys australis,EN,MAMMALIA,RODENTIA,MURIDAE,Crateromys,,0,0,1,1
Crocidura zimmermanni,EN,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,,0,0,1,1
Phyllomys brasiliensis,EN,MAMMALIA,RODENTIA,ECHIMYIDAE,Phyllomys,,0,0,1,1
Neohylomys hainanensis,EN,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Neohylomys,,0,0,1,1
Latidens salimalii,EN,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Latidens,,0,0,1,1
Miniopterus robustior,EN,MAMMALIA,CHIROPTERA,MINIOPTERIDAE,Miniopterus,,0,0,1,1
Ochotona iliensis,EN,MAMMALIA,LAGOMORPHA,OCHOTONIDAE,Ochotona,,0,0,1,1
Podogymnura aureospinula,EN,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Podogymnura,,0,0,1,1
Macaca siberu,EN,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,,0,0,1,1
Otomys burtoni,EN,MAMMALIA,RODENTIA,MURIDAE,Otomys,,0,0,1,1
Batomys russatus,EN,MAMMALIA,RODENTIA,MURIDAE,Batomys,,0,0,1,1
Tokudaia tokunoshimensis,EN,MAMMALIA,RODENTIA,MURIDAE,Tokudaia,,0,0,1,1
Dendrolagus notatus,EN,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Dendrolagus,,0,0,1,1
Rhinolophus mabuensis,EN,MAMMALIA,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,,0,0,1,1
Macaca leucogenys,EN,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Macaca,,0,0,1,1
Crocidura australis,EN,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Crocidura,,0,0,1,1
Apostolepis quirogai,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Apostolepis,,0,0,1,1
Heteroliodon fohy,EN,REPTILIA,SQUAMATA,PSEUDOXYRHOPHIIDAE,Heteroliodon,,0,0,1,1
Phelsuma vanheygeni,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Phelsuma,,0,0,1,1
Uroplatus pietschmanni,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Uroplatus,,0,0,1,1
Eutropis ashwamedhi,EN,REPTILIA,SQUAMATA,SCINCIDAE,Eutropis,,0,0,1,1
Marmorosphax montana,EN,REPTILIA,SQUAMATA,SCINCIDAE,Marmorosphax,,0,0,1,1
Tropidonophis punctiventris,EN,REPTILIA,SQUAMATA,NATRICIDAE,Tropidonophis,,0,1,1,1
Sphaerodactylus storeyae,EN,REPTILIA,SQUAMATA,SPHAERODACTYLIDAE,Sphaerodactylus,,0,0,1,1
Tropidophis hendersoni,EN,REPTILIA,SQUAMATA,TROPIDOPHIIDAE,Tropidophis,,0,0,1,1
Riama balneator,EN,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Riama,,0,0,1,1
Pseudoacontias angelorum,EN,REPTILIA,SQUAMATA,SCINCIDAE,Pseudoacontias,,0,0,1,1
Trimeresurus truongsonensis,EN,REPTILIA,SQUAMATA,VIPERIDAE,Trimeresurus,,0,0,1,1
Boiga saengsomi,EN,REPTILIA,SQUAMATA,COLUBRIDAE,Boiga,,0,0,1,1
Rhinophis tricoloratus,EN,REPTILIA,SQUAMATA,UROPELTIDAE,Rhinophis,,0,0,1,1
Nessia didactyla,EN,REPTILIA,SQUAMATA,SCINCIDAE,Nessia,,0,0,1,1
Celestus hewardi,EN,REPTILIA,SQUAMATA,DIPLOGLOSSIDAE,Celestus,,0,0,1,1
Anolis pijolensis,EN,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,,0,0,1,1
Adelphicos ibarrorum,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Adelphicos,,0,0,1,1
Rodriguesophis chui,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Rodriguesophis,,0,0,1,1
Apostolepis serrana,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Apostolepis,,0,0,1,1
Riama labionis,EN,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Riama,,0,0,1,1
Anolis confusus,EN,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,,0,0,1,1
Cyrtodactylus caovansungi,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,,0,0,1,1
Oligosoma elium,EN,REPTILIA,SQUAMATA,SCINCIDAE,Oligosoma,,0,0,1,1
Calyptommatus leiolepis,EN,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Calyptommatus,,0,0,1,1
Adelphicos daryi,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Adelphicos,,0,0,1,1
Calamaria pfefferi,EN,REPTILIA,SQUAMATA,CALAMARIIDAE,Calamaria,,0,0,1,1
Chapinophis xanthocheilus,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Chapinophis,,0,0,1,1
Acanthodactylus spinicauda,EN,REPTILIA,SQUAMATA,LACERTIDAE,Acanthodactylus,,0,0,1,1
Tantilla shawi,EN,REPTILIA,SQUAMATA,COLUBRIDAE,Tantilla,,0,0,1,1
Varanus mabitang,EN,REPTILIA,SQUAMATA,VARANIDAE,Varanus,,0,0,1,1
Brookesia lineata,EN,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,,0,0,1,1
Thamnosophis martae,EN,REPTILIA,SQUAMATA,PSEUDOXYRHOPHIIDAE,Thamnosophis,,0,0,1,1
Brookesia bekolosy,EN,REPTILIA,SQUAMATA,CHAMAELEONIDAE,Brookesia,,0,0,1,1
Aspidura copei,EN,REPTILIA,SQUAMATA,NATRICIDAE,Aspidura,,0,0,1,1
Ialtris agyrtes,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Ialtris,,0,0,1,1
Emoia mokosariniveikau,EN,REPTILIA,SQUAMATA,SCINCIDAE,Emoia,,0,0,1,1
Calliophis haematoetron,EN,REPTILIA,SQUAMATA,ELAPIDAE,Calliophis,,0,0,1,1
Nessia bipes,EN,REPTILIA,SQUAMATA,SCINCIDAE,Nessia,,0,0,1,1
Cnemaspis alwisi,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Cnemaspis,,0,0,1,1
Gekko nicobarensis,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Gekko,,0,0,1,1
Abronia meledona,EN,REPTILIA,SQUAMATA,ANGUIDAE,Abronia,,0,0,1,1
Anolis datzorum,EN,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,,0,0,1,1
Phalotris multipunctatus,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Phalotris,,0,0,1,1
Phalotris nigrilatus,EN,REPTILIA,SQUAMATA,DIPSADIDAE,Phalotris,,0,0,1,1
Gerrhopilus ceylonicus,EN,REPTILIA,SQUAMATA,GERRHOPILIDAE,Gerrhopilus,,0,0,1,1
Leposoma baturitensis,EN,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Leposoma,,0,0,1,1
Sphenomorphus cameronicus,EN,REPTILIA,SQUAMATA,SCINCIDAE,Sphenomorphus,,0,0,1,1
Cyrtodactylus otai,EN,REPTILIA,SQUAMATA,GEKKONIDAE,Cyrtodactylus,,0,0,1,1
Marinussaurus curupira,EN,REPTILIA,SQUAMATA,GYMNOPHTHALMIDAE,Marinussaurus,,0,0,1,1
Brachycephalus garbeanus,EN,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,,0,0,1,1
Oreophryne rookmaakeri,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Oreophryne,,0,0,1,1
Hynobius akiensis,EN,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,,0,1,1,1
Dendropsophus rozenmani,EN,AMPHIBIA,ANURA,HYLIDAE,Dendropsophus,,0,1,1,1
Phrynopus daemon,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Phrynopus,,0,0,1,1
Micrixalus thampii,EN,AMPHIBIA,ANURA,MICRIXALIDAE,Micrixalus,,0,1,1,1
Dendropsophus yaracuyanus,EN,AMPHIBIA,ANURA,HYLIDAE,Dendropsophus,,0,1,1,1
Hynobius abuensis,EN,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,,0,1,1,1
Phyllodytes amadoi,EN,AMPHIBIA,ANURA,HYLIDAE,Phyllodytes,,0,1,1,1
Eleutherodactylus erendirae,EN,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,,0,0,1,1
Leptobrachella maculosa,EN,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,,0,1,1,1
Duellmanohyla lythrodes,EN,AMPHIBIA,ANURA,HYLIDAE,Duellmanohyla,,0,1,1,1
Pristimantis hybotragus,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,1,1,1
Pristimantis gagliardoi,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,0,1,1
Brachycephalus olivaceus,EN,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,,0,0,1,1
Pristimantis albujai,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,0,1,1
Telmatobius intermedius,EN,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,,0,1,1,1
Melanophryniscus vilavelhensis,EN,AMPHIBIA,ANURA,BUFONIDAE,Melanophryniscus,,0,1,1,1
Pseudophilautus abundus,EN,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,,0,1,1,1
Hynobius shinichisatoi,EN,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,,0,1,1,1
Ansonia siamensis,EN,AMPHIBIA,ANURA,BUFONIDAE,Ansonia,,0,1,1,1
Stumpffia be,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,,0,0,1,1
Plethodontohyla fonetana,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Plethodontohyla,,0,0,1,1
Hynobius katoi,EN,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,,0,1,1,1
Ameerega yoshina,EN,AMPHIBIA,ANURA,DENDROBATIDAE,Ameerega,,0,1,1,1
Nyctibatrachus deccanensis,EN,AMPHIBIA,ANURA,NYCTIBATRACHIDAE,Nyctibatrachus,,0,1,1,1
Aromobates ornatissimus,EN,AMPHIBIA,ANURA,AROMOBATIDAE,Aromobates,,0,1,1,1
Hyalinobatrachium orocostale,EN,AMPHIBIA,ANURA,CENTROLENIDAE,Hyalinobatrachium,,0,1,1,1
Pachytriton wuguanfui,EN,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Pachytriton,,0,1,1,1
Micrixalus frigidus,EN,AMPHIBIA,ANURA,MICRIXALIDAE,Micrixalus,,0,1,1,1
Kassina jozani,EN,AMPHIBIA,ANURA,HYPEROLIIDAE,Kassina,,0,1,1,1
Nymphargus chancas,EN,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,,0,1,1,1
Hynobius takedai,EN,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,,0,1,1,1
Cryptobatrachus pedroruizi,EN,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Cryptobatrachus,,0,0,1,1
Physalaemus rupestris,EN,AMPHIBIA,ANURA,LEPTODACTYLIDAE,Physalaemus,,0,1,1,1
Mannophryne riveroi,EN,AMPHIBIA,ANURA,AROMOBATIDAE,Mannophryne,,0,1,1,1
Pristimantis cordovae,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,0,1,1
Guibemantis annulatus,EN,AMPHIBIA,ANURA,MANTELLIDAE,Guibemantis,,0,0,1,1
Gastrotheca helenae,EN,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Gastrotheca,,0,0,1,1
Gephyromantis atsingy,EN,AMPHIBIA,ANURA,MANTELLIDAE,Gephyromantis,,0,0,1,1
Stumpffia miery,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Stumpffia,,0,0,1,1
Callulina shengena,EN,AMPHIBIA,ANURA,BREVICIPITIDAE,Callulina,,0,0,1,1
Leptobrachella macrops,EN,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,,0,1,1,1
Hynobius osumiensis,EN,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,,0,1,1,1
Boophis piperatus,EN,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,,0,0,1,1
Oreophryne picticrus,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Oreophryne,,0,0,1,1
Pristimantis corniger,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,1,1,1
Nanorana medogensis,EN,AMPHIBIA,ANURA,DICROGLOSSIDAE,Nanorana,,0,1,1,1
Megophrys vegrandis,EN,AMPHIBIA,ANURA,MEGOPHRYIDAE,Megophrys,,0,1,1,1
Eleutherodactylus nietoi,EN,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,,0,0,1,1
Cophyla noromalalae,EN,AMPHIBIA,ANURA,MICROHYLIDAE,Cophyla,,0,0,1,1
Allobates humilis,EN,AMPHIBIA,ANURA,AROMOBATIDAE,Allobates,,0,1,1,1
Pseudohynobius jinfo,EN,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,,0,1,1,1
Rhinella gallardoi,EN,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,,0,1,1,1
Telmatobufo ignotus,EN,AMPHIBIA,ANURA,CALYPTOCEPHALELLIDAE,Telmatobufo,,0,1,1,1
Leptobrachella ardens,EN,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,,0,1,1,1
Proceratophrys redacta,EN,AMPHIBIA,ANURA,ODONTOPHRYNIDAE,Proceratophrys,,0,1,1,1
Rhinella lindae,EN,AMPHIBIA,ANURA,BUFONIDAE,Rhinella,,0,1,1,1
Pristimantis lasalleorum,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,,0,0,1,1
Phrynopus vestigiatus,EN,AMPHIBIA,ANURA,STRABOMANTIDAE,Phrynopus,,0,0,1,1
Mantidactylus madecassus,EN,AMPHIBIA,ANURA,MANTELLIDAE,Mantidactylus,,0,1,1,1
Hyloscirtus caucanus,EN,AMPHIBIA,ANURA,HYLIDAE,Hyloscirtus,,0,1,1,1
